source,target
326721,281236
58146,54891
91857,54891
218274,245446
249824,245446
466742,245446
125891,205736
318157,205736
117151,442388
145720,442388
200252,442388
201935,442388
222328,442388
234267,442388
351729,442388
443757,442388
504804,442388
74992,301106
169278,342965
290269,342965
7998,414830
380429,414830
15457,42442
342704,42442
506227,42442
52998,286174
373637,286174
445164,286174
113602,439162
181060,439162
189482,439162
224860,439162
246484,439162
254638,439162
282735,439162
284057,439162
296279,439162
300890,439162
303566,439162
349787,439162
446942,439162
522358,439162
263094,531750
283234,531750
324686,531750
66529,14689
138936,219455
350016,219455
361734,219455
99957,139646
124553,139646
319189,139646
8880,202935
88594,266374
445222,266374
466397,266374
12134,244616
32632,244616
98535,244616
120837,244616
145345,244616
243084,244616
365788,244616
366929,244616
96197,527974
515007,527974
101237,506560
174262,506560
324291,506560
335392,506560
481735,506560
361694,224995
361901,224995
197392,49967
274070,49967
417182,49967
146312,21799
20578,478821
185996,478821
350703,5690
196472,133827
264360,512654
274295,512654
53486,417760
56089,417760
121940,417760
142079,417760
171459,417760
425003,417760
486999,417760
364877,306514
433585,101237
506560,101237
9845,513140
117687,513140
161583,513140
402173,513140
339405,129354
292712,102898
301086,102898
317602,102898
341644,102898
102898,341644
341939,301086
134064,259921
192759,259921
386664,259921
255781,230977
230977,255781
259921,134064
453395,134064
70863,95788
353273,95788
377255,95788
95788,70863
286322,70863
442207,70863
349727,340247
399353,75964
439426,75964
75964,399353
346705,399353
44823,127053
373469,127053
313728,475177
332780,475177
361946,475177
412271,475177
84765,524412
149585,524412
151587,524412
475177,313728
221450,361946
381484,85041
464191,85041
85041,464191
48195,476754
160406,476754
219497,476754
319305,476754
405386,476754
492064,476754
536578,476754
1673,442068
168301,442068
176423,442068
407958,498640
489755,498640
101005,152380
193226,152380
201676,152380
243049,152380
215892,286257
513804,124523
43240,102735
454382,102735
461772,102735
157914,214257
251856,214257
412907,214257
44582,349677
180586,349677
494189,349677
63507,494189
142254,494189
328152,494189
500719,494189
504270,494189
38904,63507
427192,63507
2584,47128
12706,47128
331251,47128
386639,47128
59511,252277
234999,252277
453523,252277
67082,121219
86301,121219
100866,121219
169203,121219
355107,121219
365329,121219
401032,121219
325749,141687
151058,210919
158306,210919
497127,210919
334361,390145
33440,114116
245592,114116
285502,114116
318818,114116
333323,114116
407535,114116
437762,114116
480367,114116
480505,114116
535951,114116
42483,64652
322430,64652
403669,64652
486634,64652
104210,142688
168502,142688
330684,142688
350533,142688
381333,142688
74058,436990
458273,436990
408322,226719
180855,12954
5278,123140
48926,123140
88388,123140
110832,123140
151046,123140
160656,123140
182226,123140
390310,123140
438179,123140
475915,123140
86275,48926
123140,48926
141338,48926
541114,498071
400901,40370
454276,40370
214275,22987
256955,22987
413776,22987
136340,289483
356885,289483
503979,289483
47580,301612
121628,535558
338436,535558
58709,284611
133026,284611
380012,284611
343128,13705
408208,380012
19396,335924
64570,335924
93039,335924
135635,335924
161337,335924
170368,335924
284611,335924
297737,335924
364604,335924
517594,335924
188634,124120
243254,124120
282477,124120
424698,124120
278229,97630
188661,173222
303025,173222
436857,173222
336145,98950
515488,420416
388598,484735
437186,484735
230494,527657
389365,527657
522711,527657
1918,467057
33098,467057
40724,467057
175705,467057
303374,467057
342985,467057
412289,467057
418990,467057
503866,467057
299642,369388
437904,369388
543403,369388
317100,437186
184050,543168
248520,543168
511989,543168
39045,496612
259059,496612
338075,496612
23589,543403
369388,543403
192258,43460
206328,43460
223266,43460
353769,43460
43460,223266
172693,223266
317499,376280
98943,180698
255015,180698
76234,250777
158301,58859
55623,489426
58859,489426
69790,489426
95380,489426
139201,489426
145259,489426
171959,489426
211128,489426
314806,489426
400162,489426
401401,489426
405107,489426
427894,489426
464685,489426
524537,489426
538843,405107
381220,427894
446015,494313
103345,8890
8890,103345
128877,103345
240370,103345
378949,103345
402831,103345
450622,103345
22258,502675
140982,502675
172208,502675
220058,502675
200466,30857
312615,30857
441927,30857
74607,329609
261570,329609
313582,329609
499281,329609
11850,106268
103144,106268
112895,106268
117112,106268
295317,106268
297358,106268
335712,106268
366005,106268
375310,106268
410132,106268
414721,106268
431869,106268
442585,106268
444711,106268
489486,106268
492960,106268
497386,106268
509864,106268
32366,497386
59074,497386
72129,497386
106268,497386
225456,497386
265200,497386
272859,497386
285212,497386
448037,497386
452681,497386
465318,497386
306125,476668
354771,476668
441365,476668
30857,11850
65821,11850
70162,11850
207838,11850
470022,11850
9059,470022
278467,470022
414463,74810
298058,194835
38261,306125
201929,306125
476668,306125
520834,306125
13423,394577
420876,394577
438357,394577
527760,394577
502361,134839
134839,502361
465933,502361
194008,385751
330325,385751
369758,14240
230934,369758
14240,230934
57494,230934
429415,57494
12501,429415
167444,429415
453332,429415
477345,429415
141844,160660
203375,160660
105492,285502
114116,285502
366907,285502
392545,285502
501565,19201
244616,366929
286927,366929
497775,3329
46661,485027
17486,98535
31648,98535
36543,98535
119383,98535
286696,98535
364266,98535
9889,73613
234351,428882
201055,234351
112740,206182
240652,206182
288267,206182
339387,206182
264043,275596
245456,253537
318819,316436
52318,173700
187731,173700
276913,173700
43030,224962
166634,224962
202233,224962
249450,224962
278105,224962
295151,224962
409284,224962
270039,78860
429331,376376
21683,472059
401665,31781
509932,135098
135098,509932
146029,509932
454362,392980
392980,454362
510943,454362
22603,128754
161455,128754
224964,128754
253571,128754
272464,128754
388647,357472
221379,453649
42005,5354
71808,5354
111526,5354
144482,5354
198865,5354
233491,5354
256064,5354
351684,5354
363904,5354
523593,5354
6699,325749
141687,325749
214257,325749
392273,349873
30804,42005
403292,42005
54879,475375
133391,475375
301460,475375
394325,50009
238600,86415
278446,86415
86415,74721
100320,74721
176918,74721
339420,74721
487127,74721
489041,74721
268117,54193
191447,157375
531021,417417
74886,418796
493643,418796
156607,86497
163779,86497
275250,86497
334226,86497
472801,86497
484648,86497
365560,227636
464443,227636
986,77305
81508,77305
167792,77305
216653,77305
236712,77305
310293,77305
469242,77305
477301,77305
516297,77305
38151,167792
54193,167792
195213,986
156320,76234
250777,76234
426252,76234
254627,337723
164737,313693
210486,313693
247790,313693
383420,313693
436882,313693
531100,313693
36417,458685
114617,458685
129395,458685
159643,458685
196247,458685
208804,458685
268001,458685
288791,458685
290606,458685
413310,458685
437251,458685
451616,458685
487452,458685
530578,458685
531331,458685
538001,458685
33621,446808
428310,446808
176436,235059
497036,235059
33781,149793
121378,245947
215987,245947
522615,245947
180717,233491
352042,233491
475740,233491
199909,442378
278335,75000
388736,75000
367845,290978
32085,515488
309764,515488
33574,34157
168692,34157
430366,34157
91645,292712
158928,292712
349677,44582
403929,263300
263300,48132
452096,48132
14827,79690
149959,79690
536281,79690
76070,192176
184975,192176
198686,192176
409233,192176
446784,192176
514261,192176
343989,159999
101159,433922
207484,308984
79372,346502
153272,346502
266708,346502
303962,145472
298775,144652
285209,241213
62378,118119
183426,118119
340881,118119
352842,118119
419824,118119
493611,243254
29956,411770
94069,411770
198357,411770
294725,411770
516943,411770
293898,125043
420174,125043
445485,125043
57291,287356
49327,249945
328253,249945
352341,282349
444386,282349
14666,441728
287356,198570
329728,198570
50494,407651
160008,407651
367494,407651
518481,407651
29395,525104
453525,525104
101669,348665
329122,348665
515228,348665
147445,20103
248236,20103
330962,26562
505058,26562
305763,106261
85339,215597
150311,215597
163722,215597
242438,215597
429786,510326
467379,510326
362340,249299
81878,521841
424246,521841
300961,233758
56435,538870
512858,538870
234165,536845
190156,474684
36590,196983
258742,196983
366367,196983
193577,45622
206240,45622
235368,45622
43727,77966
45597,77966
285115,77966
361761,77966
465592,77966
515646,77966
171841,329161
119965,67006
139386,67006
517495,143540
338518,145230
170372,519041
275584,519041
395597,519041
465326,519041
65835,454001
284498,454001
21883,276536
289536,276536
285165,227400
485820,227400
38656,243135
64778,243135
85166,243135
110379,243135
196251,243135
200432,243135
233343,243135
268227,243135
337933,243135
348957,243135
451186,243135
243135,196251
458171,196251
83610,532107
18606,45670
56699,45670
111047,45670
111683,45670
115061,45670
132079,45670
242758,45670
368192,45670
387031,45670
430654,45670
544415,45670
510358,350037
7488,519868
541618,519868
33188,422981
363259,422981
387088,422981
439538,422981
527826,422981
233148,476476
262258,476476
277016,476476
7620,293898
125043,293898
152612,293898
221724,293898
313670,293898
356717,293898
368997,293898
449098,293898
42397,387031
45670,387031
333265,387031
352631,387031
28661,53005
26727,293558
8191,228306
244724,228306
312906,228306
150740,421082
382708,421082
400260,421082
208439,76049
225170,76049
329378,76049
77853,459366
539167,459366
25836,382708
62374,382708
98160,382708
116839,382708
218407,382708
421082,382708
484083,382708
484345,382708
501855,382708
507340,382708
532107,83610
110410,315806
36570,284498
354334,284498
427673,284498
454001,284498
204703,161863
223268,449575
224668,449575
275643,449575
293966,449575
351282,449575
360543,449575
372020,449575
385198,449575
437155,449575
488380,449575
198570,329728
518231,329728
394788,353937
474563,353937
526490,477785
88342,82881
89799,82881
124216,82881
524653,82881
86877,390065
227352,390065
407722,390065
539764,390065
247667,242758
399394,405099
411770,94069
122111,143328
83894,236028
227400,285165
465263,285165
370249,338960
372002,338960
448971,473832
215677,401028
395504,401028
187888,122865
363823,122865
81351,293478
195859,293478
208958,293478
410202,293478
422459,293478
419443,491299
542116,491299
420116,149044
244092,391563
407174,391563
78377,32518
389201,32518
392988,32518
446957,32518
518543,32518
483551,261807
540822,261807
154207,473152
374521,473152
62146,523551
158672,523551
145230,338518
152921,434359
119702,415650
372417,440107
116144,344344
246342,344344
505024,344344
523666,344344
46513,526490
376588,526490
477785,526490
107211,184975
169828,184975
192176,184975
199433,184975
426408,184975
452583,184975
542107,184975
543296,184975
315806,110410
164653,36570
58527,394772
91274,394772
166101,394772
194417,394772
234508,394772
275879,394772
415119,394772
512299,394772
97598,252615
459264,252615
527044,252615
518410,76922
54505,11358
218410,432285
179446,412244
297266,412244
260317,316391
491059,316391
352684,299177
406500,299177
17750,344314
224146,344314
261200,344314
293324,344314
362278,344314
408182,344314
445540,344314
494415,344314
502913,344314
473850,307920
97986,250832
413956,250832
88162,116455
493419,116455
195325,242215
270324,242215
461233,90235
54662,520618
345377,520618
520618,485128
90235,54662
485128,54662
157133,543412
536656,543412
543412,157133
132663,31109
499563,31109
539630,31109
238536,240225
526601,240225
117208,492054
228675,492054
311661,492054
319821,492054
402244,492054
463384,492054
410130,354334
48728,216383
107043,216383
187892,216383
390056,216383
478679,216383
915,392988
32518,392988
95966,392988
343937,392988
290624,508442
18947,18502
20734,18502
44715,18502
133511,18502
134112,18502
193397,18502
435908,18502
469676,18502
59188,122279
197006,122279
307551,122279
379359,518968
311928,492873
378491,492873
322081,468326
527774,468326
262039,192758
55703,421959
343470,421959
405771,421959
230428,335644
510989,335644
305552,11286
310787,476096
346479,476096
33889,239453
121819,239453
328834,239453
428606,239453
388167,264090
412864,264090
429111,264090
27704,526757
406660,132783
449148,309996
190588,188195
529993,284317
485180,421687
419480,147416
521365,147416
189115,184276
124743,206684
401830,206684
51311,39905
294434,39905
47250,364338
80027,364338
145741,200824
488853,200824
103797,76732
217963,80945
149521,55967
161866,55967
173880,55967
498696,55967
524883,55967
60697,11095
254300,11095
474453,11095
298013,475873
83772,101046
90569,101046
160430,101046
355743,101046
383047,101046
490852,101046
381099,175418
415175,150179
460513,150179
131187,361390
325355,361390
216639,506148
229328,506148
304267,506148
338240,506148
356938,506148
49769,129843
541256,129843
117031,10730
274007,10730
4222,23314
273622,23314
330636,23314
357867,23314
361176,23314
421687,23314
458247,23314
30896,427613
91287,427613
287839,427613
293450,427613
339226,427613
361469,427613
505659,427613
162676,230631
335644,230631
2550,239098
139354,192106
142193,192106
103409,22511
26459,396422
